"id" "rend"
"70820" 2.5
"70742" 1.2
"70221" 1.5
"70702" 3
"70473" 1.1
"99524" 0.5
"05495" 4.78
"05154" 4.78
"05895" 4.78
"05893" 4.2
"05480" 4.78
"05172" 4.78
"05659" 4.78
"05579" 4.78
"05120" 4.78
"05284" 4.78
"81001" 4.17
"81065" 4.17
"81794" 4.17
"81591" 4.17
"13006" 4.78
"13655" 4.78
"13458" 4.78
"13430" 4.2
"13549" 4.78
"13580" 4.78
"13670" 4.78
"13810" 4.78
"18592" 4.17
"18753" 4.17
"18256" 4.17
"18001" 4.17
"85250" 4.77
"85139" 5.08
"85430" 3.55
"85325" 4.98
"85001" 4.75
"85410" 5.08
"85225" 4.98
"85010" 4.75
"85263" 4.75
"85230" 4.75
"85440" 4.47
"85125" 4.06
"19075" 4.17
"19318" 4.17
"20383" 4.2
"20295" 4.2
"27615" 4.78
"27205" 4.78
"23068" 4.78
"23807" 4.78
"23580" 4.78
"23660" 4.78
"23182" 4.78
"23570" 4.78
"23079" 4.78
"23672" 4.78
"23350" 4.78
"23686" 4.78
"23855" 4.78
"95001" 4.17
"50287" 4.69
"50568" 5.06
"50573" 4.06
"50001" 4.51
"50124" 4.51
"50313" 4.51
"50226" 5.06
"50577" 4.78
"50689" 4.51
"50711" 5.87
"50606" 4.97
"50680" 4.06
"50006" 4.33
"50251" 5.42
"50450" 5.08
"50590" 4.6
"50110" 3.79
"50400" 5.75
"50683" 4.24
"70429" 4.78
"70265" 4.78
"70678" 4.78
"70708" 4.78
"70771" 4.78
"70400" 4.78
"70124" 4.78
"70670" 4.78
"70235" 4.78
"70233" 4.78
"70215" 4.78
"05495" 3.5
"05895" 4.6
"05120" 2.76
"05154" 2.76
"05893" 4.6
"05480" 6.17
"05172" 5.06
"05250" 2.76
"05659" 5.52
"05579" 4.6
"05790" 3.68
"05284" 2.76
"81001" 4.6
"81065" 3.68
"81794" 4.14
"81591" 4.14
"13655" 2.94
"13006" 3.4
"13580" 1.84
"13549" 3.22
"13670" 4.14
"13430" 2.76
"13810" 2.76
"13458" 4.23
"13683" 3.68
"18256" 1.84
"18001" 4.14
"18592" 4.14
"85440" 5.43
"85230" 5.74
"85325" 5.74
"19075" 7.36
"19513" 7.36
"20383" 4.6
"20295" 3.68
"27615" 5.06
"27660" 0.92
"27205" 1.38
"23660" 4.6
"23807" 4.6
"23068" 3.59
"23079" 3.68
"23675" 3.68
"23570" 3.33
"23580" 2.48
"23182" 4.14
"23464" 3.68
"23466" 2.3
"23350" 3.68
"23686" 4.6
"95001" 3.84
"50573" 3.97
"50287" 4.96
"50226" 5.66
"50251" 5.96
"50577" 5.26
"50568" 5.46
"50110" 4.17
"50711" 5.96
"50450" 5.93
"50400" 6.32
"68575" 5.52
"70429" 3.22
"70265" 3.13
"70678" 4.6
"70771" 2.39
"70235" 2.76
"70708" 3.68
"70233" 3.68
"70400" 4.14
"70713" 1.38
"70124" 3.5
"70742" 3.22
"70670" 2.58
"70215" 1.38
"05148" 1.75
"05756" 3.15
"05697" 3.15
"05440" 1.75
"05541" 1.4
"05664" 1.05
"05686" 1.16
"05308" 1.05
"15632" 0.93
"15646" 1.87
"15764" 0.47
"15001" 1.4
"15822" 0.93
"15189" 0.56
"15814" 1.64
"15176" 1.17
"15224" 1.87
"15380" 0.93
"15740" 0.93
"15804" 1.87
"15232" 0.54
"15204" 0.65
"15755" 1.4
"15759" 1.64
"15516" 1.87
"15104" 0.7
"15599" 1.4
"15621" 0.65
"15087" 0.89
"15109" 1.17
"15542" 1.53
"15377" 0.47
"15047" 1.4
"15131" 1.68
"15187" 0.56
"15272" 2
"15367" 1.87
"15798" 0.56
"15861" 1.4
"15403" 1.09
"15476" 1.26
"15466" 0.56
"15693" 1.4
"15842" 0.56
"15455" 1.64
"15763" 0.93
"15511" 0.93
"15464" 0.93
"15676" 0.93
"15051" 0.47
"15600" 0.93
"15097" 0.56
"15183" 0.79
"15215" 1.21
"15293" 1.4
"15299" 0.84
"15425" 0.84
"15500" 1.4
"15696" 1.17
"15720" 0.54
"15753" 0.42
"15776" 0.93
"15835" 0.7
"15879" 1.21
"15806" 1.82
"15778" 1.87
"15226" 1.87
"15368" 0.75
"15774" 0.93
"15790" 0.56
"15236" 0.47
"15332" 0.79
"15837" 0.93
"15092" 0.79
"15180" 0.47
"15238" 0.47
"15296" 1.4
"15820" 0.57
"15276" 0.47
"15022" 1.07
"15172" 1.31
"15248" 0.79
"15673" 0.93
"15723" 0.93
"15757" 0.47
"15762" 1.87
"15218" 0.56
"15162" 1.87
"15660" 0.89
"15839" 1.4
"15114" 0.7
"15537" 0.47
"17050" 2.45
"17013" 1.4
"17446" 0.93
"19760" 0.51
"19022" 0.93
"19824" 0.7
"19693" 0.93
"19743" 1.03
"19807" 1.68
"19256" 0.93
"19392" 0.93
"19397" 0.7
"19455" 0.49
"19821" 0.47
"19142" 1.17
"19364" 0.47
"19212" 0.93
"20710" 0.47
"25430" 2.5
"25269" 1.58
"25183" 1.4
"25260" 2.28
"25099" 2.5
"25745" 1.05
"25793" 2.45
"25596" 1.4
"25120" 1.75
"25312" 1.89
"25535" 1.75
"25151" 1.58
"25326" 2.5
"25754" 2.45
"25769" 1.75
"25899" 1.05
"25154" 2.45
"25799" 1.05
"25513" 1.4
"25649" 1.89
"25743" 1.05
"25779" 1.75
"25594" 1.05
"25053" 2.45
"25286" 2.1
"25297" 1.75
"25407" 1.23
"25175" 1.75
"25740" 1.26
"25898" 1.05
"25290" 1.75
"25317" 1.05
"25785" 1.58
"25372" 1.05
"25772" 1.4
"25040" 2.5
"25214" 2.5
"25841" 2.5
"25506" 1.75
"25328" 2.5
"25288" 2.5
"25524" 2.28
"25200" 1.23
"25436" 1.05
"25486" 1.23
"25845" 1.19
"25126" 2.5
"25781" 1.75
"25322" 1.75
"25797" 1.58
"25843" 1.05
"25095" 2.5
"25817" 1.05
"25245" 1.05
"25736" 1.4
"25178" 1.5
"25299" 1.4
"25871" 1
"25875" 1.05
"41396" 1.93
"41551" 1.75
"41206" 1.58
"41001" 1.75
"41020" 1.93
"41668" 1.4
"41799" 2.1
"41306" 2.14
"41676" 1.58
"41359" 2.45
"41298" 1.05
"41357" 1.4
"41132" 1.75
"41378" 1.93
"41013" 1.75
"41006" 2.23
"41615" 3.5
"41319" 1.75
"41801" 1.75
"41548" 1.75
"41770" 1.75
"41530" 3.15
"41660" 1.75
"41791" 1.54
"41807" 1.75
"41078" 1.75
"41244" 1.75
"41503" 0.7
"41483" 0.7
"50370" 1.54
"52788" 0.88
"52356" 2.45
"52215" 3.5
"52323" 3.15
"52560" 2.45
"52110" 1.4
"52224" 2.45
"52585" 1.82
"52287" 1.42
"52210" 2.8
"52352" 1.82
"52573" 3.08
"52506" 1.16
"52320" 1.29
"52022" 3.5
"52019" 0.75
"52258" 1.5
"52838" 1.75
"52354" 0.6
"52378" 3.5
"52694" 1
"52720" 1.75
"52678" 1.8
"52687" 1
"52381" 0.35
"52565" 0.6
"52207" 1.7
"52480" 0.46
"52083" 1
"52435" 0.35
"52685" 0.6
"54518" 1.4
"54480" 2.1
"68271" 1.87
"54003" 2.1
"54128" 1.75
"54125" 2.1
"54377" 1.75
"54498" 1.4
"54174" 2.1
"54398" 1.75
"54743" 2.1
"54871" 1.75
"54347" 1.05
"54599" 1.4
"54172" 2.1
"86760" 0.93
"86755" 0.84
"86749" 0.89
"63190" 0.93
"63548" 1.87
"66682" 0.8
"66170" 1.75
"66001" 1.12
"68318" 2.34
"68533" 1.32
"68547" 0.93
"68264" 0.33
"68209" 0.79
"68377" 1.64
"68397" 1.64
"68705" 1.4
"68669" 2.34
"68444" 1.5
"68179" 0.7
"68502" 1.87
"68679" 0.93
"68276" 0.93
"68820" 2.1
"68895" 2.45
"68152" 1.5
"68160" 1.96
"68092" 0.93
"68132" 2.45
"68162" 1.96
"68432" 0.7
"68013" 1.47
"68298" 0.65
"73686" 0.94
"73043" 0.47
"73675" 0.5
"73461" 0.47
"73622" 2.1
"73124" 0.47
"73873" 0.37
"73226" 0.37
"76736" 2.45
"76834" 2.1
"76100" 2
"76563" 2.5
"76275" 2.8
"76892" 2.1
"76111" 2
"76126" 2.1
"76306" 2.1
"76520" 0.77
"76243" 1.75
"76863" 1.75
"05148" 1.75
"05756" 3.15
"05697" 3.15
"05541" 1.4
"05440" 1.82
"05664" 1.05
"05686" 1.09
"05308" 1.05
"15001" 1.4
"15632" 0.93
"15646" 1.87
"15189" 0.75
"15764" 0.47
"15176" 1.64
"15804" 1.87
"15822" 0.93
"15600" 0.93
"15224" 1.4
"15814" 1.4
"15232" 0.44
"15131" 2.01
"15755" 1.4
"15842" 0.47
"15380" 0.93
"15187" 0.7
"15204" 0.65
"15516" 1.64
"15542" 1.53
"15740" 0.56
"15759" 1.64
"15367" 0.93
"15621" 0.65
"15087" 0.89
"15047" 1.4
"15599" 0.93
"15798" 0.51
"15693" 1.4
"15022" 0.93
"15097" 0.47
"15476" 1.07
"15763" 0.93
"15861" 1.4
"15051" 0.47
"15299" 0.84
"15403" 1.35
"15464" 0.65
"15180" 0.47
"15183" 0.79
"15272" 2
"15296" 1.4
"15377" 0.47
"15511" 0.65
"15720" 0.51
"15753" 0.42
"15879" 1.21
"15806" 1.87
"15226" 0.93
"15317" 0.93
"15322" 0.89
"15368" 0.75
"15455" 1.64
"15466" 0.47
"15500" 0.51
"15236" 0.47
"15332" 0.79
"15762" 1.4
"15790" 0.56
"15835" 0.7
"15837" 1.17
"15238" 0.47
"15293" 1.4
"15494" 0.93
"15776" 0.56
"15172" 1.17
"15248" 0.79
"15533" 0.56
"15550" 0.7
"15820" 0.57
"15774" 0.93
"15092" 0.84
"15215" 0.89
"15218" 0.61
"15839" 1.87
"15676" 0.75
"15723" 1.4
"15162" 1.4
"17050" 2.45
"17013" 1.4
"17446" 0.93
"18001" 0.7
"85136" 0.37
"19022" 0.47
"19760" 0.79
"19807" 1.78
"19693" 0.93
"19824" 0.7
"19256" 0.93
"19392" 0.47
"19142" 1.17
"19743" 1.21
"19821" 1.31
"19455" 1.14
"19364" 0.47
"19001" 1.4
"20710" 0.47
"25120" 1.05
"25269" 1.75
"25430" 2.5
"25745" 1.05
"25260" 2.28
"25596" 1.37
"25793" 2.45
"25743" 1.23
"25099" 2.1
"25312" 2.03
"25535" 2.1
"25754" 2.45
"25151" 1.58
"25649" 1.89
"25154" 2.45
"25290" 1.4
"25779" 1.05
"25799" 1.23
"25053" 2.45
"25594" 1.05
"25769" 2.1
"25513" 1.4
"25899" 1.05
"25286" 2.1
"25297" 1.75
"25898" 1.05
"25740" 1.29
"25772" 1.4
"25785" 1.58
"25040" 2.45
"25175" 1.75
"25372" 1.05
"25317" 1.05
"25326" 2.5
"25845" 1.23
"25328" 2.5
"25843" 1.05
"25293" 1.4
"25841" 2.5
"25200" 1.23
"25288" 2.5
"25839" 2.1
"25426" 1.12
"25436" 1.05
"25781" 1.4
"25506" 1.75
"25524" 2.28
"25126" 2.5
"25322" 1.75
"25817" 1.05
"25245" 1.05
"25394" 1.05
"25797" 2.45
"25095" 2.5
"25407" 1.23
"25214" 2.5
"25299" 1.4
"25736" 1.75
"25807" 1.23
"25486" 1.23
"25871" 1.75
"25875" 1.05
"41396" 1.93
"41551" 1.75
"41001" 1.82
"41206" 1.23
"41020" 1.93
"41668" 1.4
"41298" 1.93
"41799" 2.1
"41306" 2.14
"41676" 1.86
"41132" 1.82
"41357" 1.4
"41359" 1.75
"41615" 2.45
"41378" 1.86
"41791" 1.93
"41006" 2
"41013" 1.75
"41319" 1.75
"41548" 1.93
"41770" 1.75
"41530" 2.45
"41801" 1.82
"41078" 1.75
"41807" 1.75
"41244" 1.75
"41660" 1.75
"41503" 0.7
"50686" 0.65
"52356" 2.45
"52788" 0.88
"52215" 3.5
"52323" 3.15
"52560" 2.45
"52224" 2.45
"52585" 1.82
"52573" 3.08
"52210" 2.8
"52022" 3.5
"52352" 2.1
"52885" 2.5
"52019" 0.75
"52838" 1.75
"52354" 0.8
"52001" 2.9
"52378" 3.5
"52260" 2
"52694" 1
"52720" 1.75
"52320" 1.39
"52678" 1.8
"52687" 2
"52381" 0.35
"52207" 1.7
"52565" 1.16
"52435" 0.35
"52685" 1.7
"52480" 0.32
"54518" 1.4
"54480" 2.1
"54003" 2.1
"54125" 2.1
"54174" 2.1
"54128" 1.75
"54377" 0.7
"54398" 1.75
"54743" 2.1
"54498" 1.75
"54871" 1.75
"54347" 1.05
"54599" 1.4
"54172" 2.1
"63190" 0.93
"66170" 1.75
"66682" 0.8
"66001" 1.12
"68318" 2.34
"68547" 0.93
"68264" 0.33
"68013" 1.31
"68209" 0.79
"68533" 1.32
"68179" 2.5
"68705" 1.4
"68444" 1.5
"68276" 0.93
"68669" 2.34
"68679" 2.34
"68820" 1.87
"68271" 2.34
"68895" 2.45
"68092" 0.93
"68160" 1.8
"68169" 1.4
"68298" 0.98
"68162" 2.45
"68132" 2.45
"68397" 1.64
"68425" 1.31
"73686" 0.79
"73043" 0.47
"73461" 0.47
"73622" 2.1
"73124" 0.47
"73226" 0.37
"73870" 1.4
"76834" 2
"76100" 2
"76563" 2.5
"76275" 2.45
"76863" 2.1
"76520" 0.77
"76001" 1.75
"76111" 2
"76126" 2.1
"76246" 2.5
"76892" 2.1
"76306" 2.1
"91001" 4
"91540" 4
"25898" 4
"25200" 4
"15189" 3
"15001" 3
"15837" 2
"15814" 3
"15187" 2.5
"15500" 2
"15491" 1.5
"15224" 2
"15542" 1.95
"25183" 1.8
"15001" 3
"15837" 2
"15814" 2.8
"15500" 3
"15224" 2
"15491" 1.5
"15187" 2.5
"15542" 2.8
"27413" 1
"27361" 4
"41001" 14
"41306" 14
"41013" 20
"41615" 15
"41396" 15
"41298" 15
"41026" 15
"41791" 16
"41357" 14
"41548" 13
"41518" 15
"41319" 13
"41349" 12
"41078" 14
"41483" 13
"41797" 10
"52390" 0.8
"68615" 18.1
"15106" 2
"27001" 5
"27361" 5
"27810" 3
"27787" 2
"27450" 5
"27205" 6
"66572" 4.44
"66001" 15
"68861" 8
"68397" 5
"73352" 2.5
"73449" 7
"73873" 6.5
"76109" 5
"76606" 8
"05034" 35
"05364" 15.47
"05411" 2.5
"05145" 12
"05642" 21.25
"05209" 8
"05101" 40
"05234" 5
"05306" 3.5
"05467" 4
"05091" 13
"05284" 5
"05308" 39
"05138" 5
"05125" 12
"05059" 5
"15816" 6.5
"15469" 12
"15377" 4
"15518" 4
"15621" 3.7
"17013" 8
"17486" 26.86
"17001" 9.54
"17614" 40
"17442" 10
"17877" 24
"85400" 27
"19256" 4
"19418" 7
"19455" 7.5
"19845" 4
"20001" 5
"27495" 4.1
"27001" 5
"27580" 2
"27491" 5
"27025" 5
"27615" 8
"27450" 6
"27150" 6.8
"27250" 4
"27810" 4
"27425" 4
"27787" 2
"27660" 18
"27160" 4.3
"27205" 6
"25662" 10
"25596" 5.1
"25867" 9
"25245" 10.5
"25580" 4
"25506" 16
"25368" 7.3
"25040" 5
"25328" 4
"25290" 9
"25035" 10
"25599" 6
"25168" 4
"25488" 3
"25875" 5
"25524" 6
"25086" 5
"25436" 3
"25898" 13
"41799" 6.5
"41807" 8
"41020" 7
"41001" 8
"41615" 7
"41524" 9
"41078" 7.2
"41396" 6
"41306" 7
"41551" 6
"41006" 7
"41770" 7
"41132" 6
"41797" 6.5
"41349" 6
"41298" 12
"41319" 6.5
"41668" 7
"41518" 5
"41801" 6.5
"41530" 5
"41676" 6
"41359" 7
"41503" 3
"41791" 12
"41244" 6
"41660" 6
"50270" 15
"50318" 6
"50606" 15
"52687" 2
"52079" 3.5
"52203" 4
"52250" 3.5
"52110" 2
"52621" 1.2
"52696" 4
"52399" 2
"52520" 2
"52427" 4.5
"52835" 4
"52390" 5
"52473" 7
"52320" 2
"52612" 1
"54418" 8
"54313" 4.71
"54660" 6
"54599" 5.7
"54051" 8.05
"54398" 7
"54109" 6
"63212" 18
"63594" 15.26
"63470" 15.8
"63401" 19.07
"63302" 15
"63548" 8.75
"63690" 12.37
"63001" 15.48
"63111" 14
"63130" 12
"63272" 9.49
"63190" 13.5
"66001" 15
"66170" 35
"66682" 20
"66318" 12
"66400" 20
"88564" 6
"88001" 22.42
"68689" 25
"68385" 10
"68615" 8.1
"68276" 8
"68092" 15
"68324" 5
"68686" 9
"68370" 20
"73585" 8
"73563" 2.8
"73001" 18
"73226" 13
"73236" 5
"73449" 13
"73408" 6.2
"73873" 11
"76736" 20
"76828" 10
"76616" 21
"76834" 9
"76497" 22.35
"76122" 11.38
"76318" 18
"76100" 17
"76306" 18
"76054" 15
"76275" 20
"76020" 21
"76845" 20
"76233" 12
"76520" 11
"76109" 6
"76863" 6
"76111" 14
"76606" 9.15
"76670" 7
"76377" 10
"76403" 15
"76250" 14
"76622" 25
"76041" 27.27
"76246" 10
"76869" 15
"76147" 9
"76400" 7.5
"76036" 20
"76563" 10
"76248" 20
"76243" 9
"76892" 7
"76126" 12
"76364" 15
"76823" 15
"05045" 34.21
"05147" 34.21
"05837" 34.21
"05172" 34.21
"44001" 41.07
"44090" 41.07
"47980" 41.07
"47268" 41.07
"47189" 41.07
"47001" 41.07
"47053" 41.07
"47288" 41.07
"05147" 18
"05045" 17
"05837" 17
"05172" 10
"27135" 5
"23678" 37.5
"23464" 3.5
"23670" 7
"23815" 6
"47798" 5
"52320" 6.5
"52378" 5
"88001" 9.63
"88564" 7.8
"70215" 20
"70400" 10
"70110" 4
"47798" 6
"52320" 6.5
"52083" 1
"70742" 15
"05665" 12
"08634" 20
"08558" 9.5
"08638" 4
"13683" 7
"13001" 2.5
"23001" 2
"23300" 12
"23162" 10
"23675" 5.3
"23686" 8
"23672" 25
"47745" 9.5
"70508" 3
"70001" 12
"70215" 14
"76400" 22
"76863" 40
"76403" 45
"08558" 9.5
"08634" 20
"08638" 4
"13683" 7
"13001" 6
"23001" 5
"23350" 5
"23672" 25
"47745" 14
"70523" 3
"76400" 20
"76250" 25
"76863" 25
"76622" 25
"76403" 35
"05873" 2.6
"15514" 4
"27361" 4
"27099" 3
"27660" 7
"27450" 4
"27001" 4
"27491" 4
"27050" 4.5
"27413" 4
"27025" 4
"27135" 3
"27495" 4
"27075" 4
"27425" 2
"27430" 4
"27160" 5.5
"27077" 4
"27250" 4
"27205" 4
"27615" 4
"27580" 1
"27810" 3
"27787" 4
"27073" 4
"52835" 3
"52250" 3
"52520" 3
"52390" 4
"52696" 3
"52427" 4
"52079" 5
"76109" 12
"05001" 7
"05697" 3
"05664" 7.5
"15183" 5
"15491" 1.8
"15368" 12
"15215" 8
"15407" 3
"15238" 8
"17873" 12
"25312" 6
"52378" 7
"54743" 5
"54125" 4.8
"54520" 2
"54398" 7
"54480" 15
"54518" 5
"54347" 4
"76111" 1
"05440" 20
"05664" 20
"15491" 11
"15238" 18
"15516" 4
"15759" 16
"19743" 25
"19821" 5
"25473" 25
"25754" 15
"25175" 15
"25126" 21
"25799" 18
"25214" 20
"25758" 16
"52356" 30
"52001" 16
"52585" 17.5
"52323" 20
"52560" 32
"54480" 12
"05440" 21.1
"05664" 18
"15491" 11
"15238" 18
"15516" 4
"15759" 16
"19743" 25
"25473" 25
"25754" 15
"25175" 15
"25126" 21
"25799" 18
"25214" 20
"25758" 16
"52356" 30
"52001" 16
"52585" 17.5
"52323" 20
"52560" 32
"54480" 12
"91540" 0.5
"05837" 0.5
"05120" 0.6
"05045" 0.5
"05490" 0.5
"05425" 0.6
"05858" 0.6
"05790" 0.6
"05031" 0.5
"05172" 0.6
"05854" 0.5
"05147" 0.7
"05885" 0.7
"05665" 0.5
"05142" 0.7
"05659" 0.8
"05483" 0.6
"05250" 0.6
"05652" 0.7
"05660" 0.4
"05234" 0.7
"05361" 0.8
"05895" 0.6
"05604" 0.6
"05649" 0.6
"05051" 0.6
"05480" 0.8
"05670" 0.8
"05040" 0.7
"05890" 0.6
"05789" 0.6
"05579" 0.4
"05736" 0.4
"05585" 0.45
"05842" 0.6
"05055" 0.5
"05893" 0.8
"05679" 0.6
"05591" 0.5
"05284" 0.6
"05138" 0.4
"05756" 0.6
"05315" 1
"05107" 0.6
"05197" 0.6
"05690" 0.7
"05887" 0.2
"05647" 0.3
"05667" 0.8
"05792" 0.6
"05240" 0.5
"05495" 0.3
"05134" 0.4
"05209" 0.5
"05819" 0.3
"05809" 0.8
"05113" 0.5
"05042" 1
"05856" 0.5
"05093" 0.4
"05002" 0.4
"05190" 0.8
"05686" 0.7
"05347" 1
"05628" 0.5
"81065" 0.6
"81736" 0.6
"81794" 0.6
"81300" 0.6
"81001" 0.6
"81591" 0.6
"81220" 0.6
"13688" 0.45
"13670" 0.35
"13744" 0.4
"13160" 0.43
"13654" 0.2
"13549" 0.43
"13244" 0.15
"13001" 0.4
"13006" 0.5
"13473" 0.41
"13810" 0.5
"13657" 0.4
"13442" 0.16
"13042" 0.4
"13490" 0.33
"13074" 0.4
"13458" 0.5
"13655" 0.6
"15531" 0.5
"15442" 0.5
"15507" 0.5
"15681" 0.4
"15580" 0.6
"15480" 0.5
"15572" 0.5
"15212" 0.4
"15223" 0.8
"15109" 0.66
"15401" 0.7
"15667" 0.6
"15690" 0.5
"15135" 0.5
"15686" 0.4
"15514" 0.7
"15533" 0.3
"15455" 0.5
"15832" 0.9
"17662" 0.5
"17088" 0.5
"17867" 0.5
"17495" 0.7
"17042" 0.49
"17444" 0.7
"17616" 0.6
"17524" 0.7
"17665" 0.5
"17486" 0.7
"17877" 0.7
"17614" 0.7
"17777" 0.5
"17541" 0.45
"17388" 0.5
"17174" 0.6
"18460" 0.2
"18150" 0.45
"18610" 0.4
"18247" 0.5
"18753" 0.4
"18756" 0.4
"18256" 0.4
"18094" 0.4
"18785" 0.4
"18001" 0.4
"18205" 0.4
"18410" 0.4
"18860" 0.4
"18592" 0.4
"18029" 0.4
"18479" 0.4
"85410" 0.4
"85001" 0.6
"85010" 0.6
"85139" 0.5
"85125" 0.6
"85440" 0.5
"85263" 0.4
"85400" 0.4
"85250" 0.6
"85162" 0.4
"85300" 0.5
"85225" 0.5
"85325" 0.5
"85230" 0.5
"85430" 0.9
"19256" 0.5
"19450" 0.5
"19780" 0.6
"19075" 0.5
"19807" 0.6
"19300" 0.4
"19701" 0.5
"19532" 0.6
"19100" 0.6
"19142" 0.6
"19050" 0.5
"19130" 0.8
"19455" 0.5
"19418" 0.3
"19845" 0.6
"19513" 0.4
"19392" 0.5
"19622" 0.5
"19785" 0.6
"19573" 0.5
"19290" 0.4
"20570" 0.5
"20400" 0.7
"20013" 0.4
"20001" 0.5
"20621" 0.4
"20228" 0.4
"20517" 0.6
"20710" 0.4
"20238" 0.4
"20443" 0.6
"20770" 0.4
"20011" 0.4
"20045" 0.7
"20750" 0.4
"20614" 0.5
"20383" 0.4
"20178" 0.5
"20175" 0.6
"20550" 0.4
"27430" 0.4
"27615" 0.5
"27660" 0.25
"27001" 0.4
"27150" 0.4
"27800" 0.5
"27787" 0.3
"27025" 0.3
"27077" 0.5
"27073" 0.4
"27491" 0.5
"27006" 0.5
"27450" 0.4
"27361" 0.5
"27600" 0.6
"27099" 0.6
"27495" 0.3
"27135" 0.6
"27205" 0.3
"27580" 0.6
"27050" 0.4
"27160" 0.5
"27075" 0.4
"27810" 0.4
"23807" 0.5
"23855" 0.67
"23580" 0.5
"23466" 0.6
"23419" 1
"23090" 1
"23682" 0.6
"23001" 1
"23189" 0.7
"25885" 0.4
"25148" 0.9
"25518" 0.6
"25878" 0.6
"25488" 0.4
"25862" 0.6
"25258" 0.7
"25394" 1
"25823" 0.4
"25839" 0.9
"25438" 1
"25815" 0.8
"25491" 0.9
"25718" 0.5
"25168" 0.7
"25035" 1
"25320" 1.2
"25662" 0.4
"25580" 1
"25245" 0.5
"25368" 0.5
"25402" 0.4
"25398" 0.2
"25592" 0.5
"25053" 1
"25572" 0.5
"25530" 0.4
"25489" 0.4
"25875" 1
"25001" 1
"94343" 0.4
"94001" 0.5
"95001" 0.5
"95025" 0.5
"95015" 0.5
"95200" 0.5
"41615" 0.74
"41799" 0.65
"41001" 0.68
"41132" 0.7
"41306" 0.65
"41396" 0.58
"41020" 0.79
"41797" 0.64
"41078" 0.6
"41206" 0.67
"41791" 0.5
"41518" 0.66
"41524" 0.75
"41013" 0.68
"41357" 0.5
"41801" 0.62
"41548" 0.65
"41244" 0.55
"41298" 0.7
"41483" 0.64
"41676" 0.63
"41319" 0.65
"41770" 0.61
"41349" 0.7
"41660" 0.62
"41503" 0.63
"41551" 0.69
"41885" 0.61
"41016" 0.55
"41872" 0.7
"41359" 0.5
"41807" 0.62
"41006" 0.63
"41026" 0.6
"41530" 0.63
"41668" 0.62
"44090" 0.6
"44855" 0.6
"44420" 0.5
"44110" 0.6
"44874" 0.5
"44078" 0.5
"44098" 0.6
"44279" 0.6
"47001" 0.5
"47189" 0.4
"47288" 0.5
"47053" 0.5
"47980" 0.5
"50711" 0.8
"50313" 0.6
"50400" 0.6
"50270" 0.5
"50590" 0.6
"50251" 0.6
"50223" 0.6
"50370" 0.6
"50683" 0.6
"50330" 0.6
"50006" 0.6
"50577" 0.6
"50318" 0.6
"50450" 0.5
"50124" 0.6
"50287" 0.5
"50568" 0.6
"50001" 0.6
"50150" 0.6
"50573" 0.9
"50325" 0.6
"50689" 0.5
"50350" 0.5
"50226" 0.6
"50110" 0.6
"50680" 0.6
"50606" 0.8
"52835" 0.2
"52540" 0.6
"52520" 0.25
"52250" 0.3
"52490" 0.3
"52621" 0.15
"52473" 0.2
"52233" 0.5
"52418" 0.8
"52079" 0.25
"52405" 0.8
"52256" 0.5
"52254" 0.5
"52390" 0.2
"52399" 0.51
"52427" 0.18
"52696" 0.25
"52687" 0.5
"52356" 0.5
"52411" 0.8
"52612" 0.3
"54720" 0.42
"54810" 0.67
"54800" 0.69
"54245" 0.56
"54250" 0.52
"54206" 0.48
"54385" 0.64
"54109" 0.6
"54670" 0.61
"54344" 0.7
"54261" 0.77
"54128" 0.8
"54001" 0.6
"54418" 0.52
"54820" 0.6
"54673" 0.5
"54003" 1
"54498" 0.5
"54313" 0.3
"54239" 0.66
"54680" 0.8
"54051" 0.45
"54172" 0.67
"54660" 0.5
"86757" 0.4
"86865" 0.6
"86320" 0.5
"86573" 0.6
"86568" 0.5
"86001" 0.5
"86571" 0.4
"86885" 0.5
"86569" 0.4
"63401" 1.3
"63001" 0.8
"63470" 0.6
"63130" 0.2
"63212" 1
"63111" 0.6
"63548" 0.8
"63302" 0.5
"63594" 1
"66572" 1
"66440" 0.7
"66456" 0.35
"66075" 0.6
"66594" 0.8
"66001" 0.6
"66088" 0.8
"66400" 0.6
"66318" 0.8
"66687" 0.1
"68689" 0.5
"68235" 0.4
"68385" 0.45
"68615" 0.6
"68190" 0.55
"68406" 0.6
"68255" 0.5
"68773" 0.5
"68720" 0.4
"68377" 0.8
"68271" 0.6
"68101" 0.5
"68092" 0.8
"68397" 0.6
"68176" 0.9
"68307" 0.5
"68001" 0.5
"68745" 0.7
"68861" 0.5
"68250" 0.5
"68322" 0.8
"68320" 0.7
"68179" 0.5
"68547" 0.45
"68245" 0.6
"68755" 0.5
"68296" 0.5
"68524" 0.6
"68655" 0.5
"68081" 0.5
"68533" 0.9
"68498" 0.5
"68573" 0.4
"68344" 0.8
"68211" 0.6
"68444" 0.58
"68276" 0.8
"68895" 0.5
"68229" 0.5
"68500" 1
"68522" 0.5
"68855" 0.3
"68160" 0.25
"70429" 0.6
"70713" 0.5
"70204" 0.5
"70508" 0.8
"70265" 0.7
"70230" 0.8
"70708" 0.6
"73168" 0.45
"73067" 0.5
"73616" 0.6
"73555" 0.5
"73449" 0.5
"73226" 0.5
"73270" 0.5
"73408" 0.65
"73443" 0.6
"73563" 0.5
